labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min	IND	LAT	LON
pal_bal_141	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_026	39.8722500000	0.6827333300
pal_bal_143	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_114	42.3064666700	3.3014000000
pal_bal_144	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_106	42.0451166700	3.2265333300
pal_bal_145	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_139	39.7172830000	3.4782330000
pal_bal_146	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pan_spaS_029	37.6162700000	-0.6114330000
pal_bal_147	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_058	39.9303666700	0.6878000000
pal_bal_148	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_116	42.3064666700	3.3014000000
pal_bal_149	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_065	40.1390833300	4.1567666700
pal_bal_150	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_089	39.9598000000	3.1718833300
pal_bal_151	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pan_spaS_005	36.6872300000	-2.2136000000
pal_bal_152	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_046	39.9343000000	0.6737833300
pal_bal_153	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.251081	0.072404	0.029227	0.378387	0.106501	0.028362	pal_bal_166	40.1247330000	3.9898830000
pal_bal_154	38.1605911254883	37.4270314402964	36.8785400390625	38.382755279541	38.0110174654649	37.1678276062012	38.1605911254883	37.3832160248154	36.8785400390625	38.3795928955078	37.8968560931326	37.1678276062012	29.4268989562988	19.481984442678	12.5860109329224	29.4268989562988	23.6521924117516	17.1332874298096	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_105	42.0788000000	3.2016666700
pal_bal_155	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_120	42.2807230000	3.3185900000
pal_bal_156	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_140	39.7172830000	3.4782330000
pal_bal_157	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pan_spaS_004	36.6872300000	-2.2136000000
pal_bal_158	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4166122962689	36.6232643127441	38.1757125854492	37.3460031487476	36.7555809020996	38.3795928955078	37.8968560931326	37.1678276062012	28.928674697876	19.4404400244526	13.011137008667	28.928674697876	23.522961912484	17.30446434021	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	pal_bal_077	39.7212166700	3.4738000000
pal_bal_159	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pan_spaS_035	37.6453000000	-0.6017170000
pal_bal_160	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_050	39.8841666700	0.6447333300
pal_bal_161	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pan_spaS_014	36.7186330000	-2.1052500000
pal_bal_162	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_053	39.8420000000	0.6923333300
pal_bal_163	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_169	40.1238330000	3.9812830000
pal_bal_164	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_094	39.8036000000	4.3922666700
pal_bal_165	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_127	42.0625666700	3.2105500000
pal_bal_166	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_130	39.7095333300	3.4751000000
pal_bal_167	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_061	39.8404500000	4.0629333300
pal_bal_168	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_057	39.9303666700	0.6878000000
pal_bal_169	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pan_spaS_031	37.6314170000	-0.6021000000
pal_bal_170	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pan_spaS_022	36.7536670000	-2.0649500000
pal_bal_171	38.2985534667969	37.5099570833403	36.7576713562012	38.3940048217773	37.6684011431448	36.6780853271484	38.2985534667969	37.3985628588446	36.7576713562012	38.403736114502	37.8505948647685	36.8482322692871	28.7763042449951	19.194499700919	13.0583448410034	28.7763042449951	23.2180793806054	16.9907779693604	0.244575	0.071964	0.029102	0.41238	0.12399	0.030676	pal_bal_086	39.9598000000	3.1718833300
pal_bal_172	38.3989906311035	37.524312753787	36.8217620849609	38.382755279541	38.0110174654649	37.1678276062012	38.3989906311035	37.44968280573	36.8304405212402	38.3795928955078	37.8968560931326	37.1678276062012	29.039400100708	19.2801955294335	12.7358083724976	29.039400100708	23.408140478463	16.9359836578369	0.122104	0.056443	0.029235	0.186569	0.061491	0.027987	pan_spaS_010	36.8021170000	-1.9913170000
pal_bal_173	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_084	39.7423500000	3.4597500000
pal_bal_174	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_006	39.8726333300	3.4355666700
pal_bal_175	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_056	39.9343500000	0.6881666700
pal_bal_176	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_074	39.8804166700	3.7966166700
pal_bal_177	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_029	39.9105833300	0.6850000000
pal_bal_178	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_079	39.7700500000	4.2707166700
pal_bal_179	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_121	42.2807230000	3.3185900000
pal_bal_180	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_064	40.1342833300	4.1394166700
pal_bal_181	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pal_bal_109	42.0474666700	3.2268833300
pal_bal_182	38.3190002441406	37.4463965207681	36.747688293457	38.2890548706055	37.4839697021177	36.6187705993652	38.3190002441406	37.3698795800922	36.747688293457	38.3795928955078	37.8968560931326	37.1678276062012	28.827938079834	19.3419552342645	12.9562072753906	28.827938079834	23.403241047914	17.1788959503174	0.134997	0.056598	0.029213	0.423728	0.129099	0.032381	pan_spaS_040	37.6566000000	-0.5923670000
pal_medit_001	39.3452682495117	37.5465034068316	36.8534774780273	39.350643157959	37.640176542874	36.9029235839844	39.3452682495117	37.4838456997926	36.8534774780273	38.3795928955078	37.8968560931326	37.1678276062012	28.3462066650391	18.9072281245528	12.3751010894775	28.3462066650391	22.9288916039741	15.7801294326782	0.353424	0.105261	0.053287	0.431884	0.113723	0.03867	pal_bal_101	39.1326666700	2.9223333300
pal_medit_002	39.3452682495117	37.5465034068316	36.8534774780273	39.350643157959	37.640176542874	36.9029235839844	39.3452682495117	37.4838456997926	36.8534774780273	38.3795928955078	37.8968560931326	37.1678276062012	28.3462066650391	18.9072281245528	12.3751010894775	28.3462066650391	22.9288916039741	15.7801294326782	0.353424	0.105261	0.053287	0.431884	0.113723	0.03867	pal_bal_162	40.1270000000	3.9921670000
pal_medit_003	39.3452682495117	37.5465034068316	36.8534774780273	39.350643157959	37.640176542874	36.9029235839844	39.3452682495117	37.4838456997926	36.8534774780273	38.3795928955078	37.8968560931326	37.1678276062012	28.3462066650391	18.9072281245528	12.3751010894775	28.3462066650391	22.9288916039741	15.7801294326782	0.353424	0.105261	0.053287	0.431884	0.113723	0.03867	pal_bal_027	39.8991333300	0.6763000000
pal_medit_004	38.9667739868164	37.5056393064302	36.7857894897461	39.1415786743164	37.7553928620057	36.9102821350098	38.9667739868164	37.434750304825	36.7857894897461	38.3795928955078	37.8968560931326	37.1678276062012	28.3374977111816	18.9657191271069	12.6312122344971	28.3374977111816	22.9540034710676	15.9163370132446	0.353247	0.104642	0.052601	0.534492	0.384805	0.164069	pal_bal_054	39.9343500000	0.6881666700
pal_medit_005	38.895580291748	37.5273789592173	36.7862205505371	39.037239074707	37.713217880534	36.9351844787598	38.895580291748	37.4551954817498	36.7862205505371	38.3795928955078	37.8968560931326	37.1678276062012	28.3376121520996	18.9492000053669	12.5402526855469	28.3376121520996	22.9560404810412	15.9130058288574	0.354921	0.109093	0.05526	0.496792	0.356864	0.159375	pal_bal_100	39.1326666700	2.9223333300
pal_medit_006	38.895580291748	37.5273789592173	36.7862205505371	39.037239074707	37.713217880534	36.9351844787598	38.895580291748	37.4551954817498	36.7862205505371	38.3795928955078	37.8968560931326	37.1678276062012	28.3376121520996	18.9492000053669	12.5402526855469	28.3376121520996	22.9560404810412	15.9130058288574	0.354921	0.109093	0.05526	0.496792	0.356864	0.159375	pal_bal_002	39.9724166700	3.6624333300
pal_medit_007	38.4058799743652	38.0144489989884	37.1585464477539	38.4789009094238	38.0533343287111	37.2898788452148	38.3716201782227	37.9682266191504	37.1585464477539	38.3353996276855	38.0494006255577	37.7548217773438	28.1807823181152	18.5145786795123	12.4295225143433	28.1807823181152	22.5161761360607	15.6456184387207	0.590352	0.235647	0.077612	0.076495	0.038822	0.023847	pal_bal_005	39.9617333300	3.6923666700
pal_spaAL_001	38.1628189086914	37.0438294027043	36.3498954772949	38.5285568237305	37.4602160496426	36.3604278564453	37.7808532714844	36.8940913320958	36.3498954772949	38.5285568237305	37.7442851231016	36.9975547790527	28.232889175415	19.4354372654838	13.4083385467529	28.232889175415	23.1899650836813	17.0488681793213	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pal_bal_095	39.7744500000	4.3800000000
pal_spaAL_002	38.1628189086914	37.0438294027043	36.3498954772949	38.5285568237305	37.4602160496426	36.3604278564453	37.7808532714844	36.8940913320958	36.3498954772949	38.5285568237305	37.7442851231016	36.9975547790527	28.232889175415	19.4354372654838	13.4083385467529	28.232889175415	23.1899650836813	17.0488681793213	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pan_spaS_030	37.6162700000	-0.6114330000
pal_spaAL_003	38.1628189086914	37.0438294027043	36.3498954772949	38.5285568237305	37.4602160496426	36.3604278564453	37.7808532714844	36.8940913320958	36.3498954772949	38.5285568237305	37.7442851231016	36.9975547790527	28.232889175415	19.4354372654838	13.4083385467529	28.232889175415	23.1899650836813	17.0488681793213	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pan_spaS_021	36.7536670000	-2.0649500000
pal_spaAL_004	38.1903228759766	37.0795534287376	36.3680267333984	38.5232353210449	37.457652042652	36.3838539123535	37.8406753540039	36.9258482922083	36.3680267333984	38.5232353210449	37.7113310276777	36.9591598510742	28.2223377227783	19.4394440705749	13.3188142776489	28.2223377227783	23.2460538162582	16.9827423095703	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pan_spaS_018	36.7253000000	-2.0830670000
pal_spaAL_005	38.1903228759766	37.0795534287376	36.3680267333984	38.5232353210449	37.457652042652	36.3838539123535	37.8406753540039	36.9258482922083	36.3680267333984	38.5232353210449	37.7113310276777	36.9591598510742	28.2223377227783	19.4394440705749	13.3188142776489	28.2223377227783	23.2460538162582	16.9827423095703	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pan_spaS_038	37.6635560000	-0.5941110000
pal_spaAL_006	38.1903228759766	37.0795534287376	36.3680267333984	38.5232353210449	37.457652042652	36.3838539123535	37.8406753540039	36.9258482922083	36.3680267333984	38.5232353210449	37.7113310276777	36.9591598510742	28.2223377227783	19.4394440705749	13.3188142776489	28.2223377227783	23.2460538162582	16.9827423095703	0.591929	0.12071	0.045994	0.458249	0.332482	0.146543	pan_spaS_049	37.5871170000	-0.6293830000
pan_fra_005	38.4332427978516	37.8079296528608	36.6006355285645	38.382755279541	38.0110174654649	37.1678276062012	38.4332427978516	37.9051088355053	36.8395233154297	38.3795928955078	37.8968560931326	37.1678276062012	25.9498405456543	16.3831901605102	9.74482536315918	25.9498405456543	19.861223714105	14.2470741271973	1.006685	0.29079	0.062301	0.764485	0.250803	0.046465	pan_spaS_016	36.7131170000	-2.1148170000
pan_fra_006	38.5460548400879	37.87586890692	36.8926277160645	38.382755279541	38.0110174654649	37.1678276062012	38.5460548400879	37.9504153810698	37.2682914733887	38.3795928955078	37.8968560931326	37.1678276062012	26.0081233978271	16.3797572810074	9.64535522460938	26.0081233978271	19.9832102293256	13.9451122283936	0.796011	0.230293	0.054062	0.683506	0.263577	0.059794	pal_bal_092	39.8281666700	3.3765166700
pan_fra_007	38.5209045410156	37.8615986944615	36.8369636535645	38.382755279541	38.0110174654649	37.1678276062012	38.5209045410156	37.9380846571648	37.2127456665039	38.3795928955078	37.8968560931326	37.1678276062012	26.0153827667236	16.4185854045824	9.83964347839355	26.0153827667236	20.001320899218	14.1943445205688	0.940433	0.274135	0.061793	0.739818	0.244639	0.045425	pal_medit_007	41.1475000000	1.7945000000
pan_fra_008	38.4637184143066	37.9587258963749	36.9491920471191	38.382755279541	38.0110174654649	37.1678276062012	38.4637184143066	37.9440994262695	36.9491920471191	38.3795928955078	37.8968560931326	37.1678276062012	26.0950450897217	16.8196650757187	9.83756160736084	26.0950450897217	20.41970520458	14.5658760070801	0.545516	0.179689	0.047511	0.605198	0.185634	0.043044	pan_fra_006	43.2405900000	3.4320950000
pan_fra_009	38.4711837768555	37.954002676339	36.9596633911133	38.382755279541	38.0110174654649	37.1678276062012	38.4711837768555	37.9430510422279	36.9596633911133	38.3795928955078	37.8968560931326	37.1678276062012	26.0666942596436	16.7907519285706	9.84675025939941	26.0666942596436	20.3966873212792	14.6180477142334	0.57969	0.190799	0.050274	0.628461	0.190844	0.041782	pan_spaS_043	37.1675830000	-1.8112500000
pan_spaS_001	38.0251235961914	36.8556812330224	36.1750717163086	38.4330978393555	37.3437302917273	36.1748275756836	37.8653411865234	36.7299824637928	36.1750717163086	38.2925643920898	37.7837316761528	36.3892631530762	27.9587383270264	19.1629940504315	13.8967332839966	27.9587383270264	22.5270293005582	16.8617992401123	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577	pal_bal_088	39.9598000000	3.1718833300
pan_spaS_002	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9841067690502	36.1728706359863	37.9360694885254	36.7444629669189	36.1731376647949	38.3795928955078	37.8968560931326	37.1678276062012	27.9921379089355	19.1839890808895	13.8640947341919	27.9921379089355	22.5803975401254	16.8632984161377	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806	pal_bal_051	39.9387166700	0.6667500000
pan_spaS_003	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9841067690502	36.1728706359863	37.9360694885254	36.7444629669189	36.1731376647949	38.3795928955078	37.8968560931326	37.1678276062012	27.9921379089355	19.1839890808895	13.8640947341919	27.9921379089355	22.5803975401254	16.8632984161377	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577	pan_spaS_019	36.7253000000	-2.0830670000
pan_spaS_004	37.9627952575684	36.762824431233	36.1253433227539	38.3446922302246	37.2155551591512	36.1519012451172	37.6582565307617	36.6237482750553	36.1253433227539	38.2451972961426	37.5556567016689	36.3988876342773	27.6259860992432	18.9747454325358	13.8519868850708	27.6259860992432	22.1239942134112	16.4382724761963	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997	pan_spaS_036	37.6453000000	-0.6017170000
pan_spaS_005	37.9627952575684	36.762824431233	36.1253433227539	38.3446922302246	37.2155551591512	36.1519012451172	37.6582565307617	36.6237482750553	36.1253433227539	38.2451972961426	37.5556567016689	36.3988876342773	27.6259860992432	18.9747454325358	13.8519868850708	27.6259860992432	22.1239942134112	16.4382724761963	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997	pal_bal_031	39.8553333300	0.6701666700
pan_spaS_006	37.9627952575684	36.762824431233	36.1253433227539	38.3446922302246	37.2155551591512	36.1519012451172	37.6582565307617	36.6237482750553	36.1253433227539	38.2451972961426	37.5556567016689	36.3988876342773	27.6259860992432	18.9747454325358	13.8519868850708	27.6259860992432	22.1239942134112	16.4382724761963	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997	pal_spaAL_001	38.1498400000	-0.3728900000
pan_spaS_007	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_fra_007	43.2627200000	3.5011220000
pan_spaS_008	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_spaS_015	36.7131170000	-2.1148170000
